Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,timestamp,hour,dayofweek,is_weekend,month,usage_lag_1step,usage_lag_1day,usage_roll_mean_1day
129.37415,59.87,0.0,0.06,91.05,100.0,36000,Weekday,Tuesday,Medium_Load,2018-05-08 10:00:00,10,1,0,5,111.71,103.36,50.79850625
102.82,43.38,0.0,0.05,92.14,100.0,37800,Weekday,Tuesday,Maximum_Load,2018-05-08 10:30:00,10,1,0,5,83.7,116.71,50.66090208333333
129.37415,63.25,0.0,0.06,91.14,100.0,38700,Weekday,Tuesday,Maximum_Load,2018-05-08 10:45:00,10,1,0,5,102.82,96.41,51.00427864583333
99.18,34.38,0.0,0.05,94.48,100.0,56700,Weekday,Tuesday,Maximum_Load,2018-05-08 15:45:00,15,1,0,5,90.47,111.53,43.587108854166665
105.98,42.12,0.0,0.05,92.93,100.0,50400,Weekday,Tuesday,Maximum_Load,2018-05-15 14:00:00,14,1,0,5,96.01,57.85,31.53395833333333
102.6,40.18,0.0,0.05,93.11,100.0,51300,Weekday,Tuesday,Maximum_Load,2018-05-15 14:15:00,14,1,0,5,105.98,65.66,31.91875
103.5,42.91,0.0,0.05,92.38,100.0,52200,Weekday,Tuesday,Maximum_Load,2018-05-15 14:30:00,14,1,0,5,102.6,48.24,32.494375
103.1,36.83,0.0,0.05,94.17,100.0,54900,Weekday,Tuesday,Maximum_Load,2018-05-15 15:15:00,15,1,0,5,86.8,75.49,33.631458333333335
112.57,51.3,0.0,0.05,91.0,100.0,55800,Weekday,Tuesday,Maximum_Load,2018-05-15 15:30:00,15,1,0,5,103.1,56.48,34.21572916666667
113.26,46.48,0.0,0.05,92.51,100.0,58500,Weekday,Tuesday,Maximum_Load,2018-05-15 16:15:00,16,1,0,5,95.33,54.22,35.45697916666666
105.26,38.12,0.0,0.05,94.02,100.0,60300,Weekday,Tuesday,Maximum_Load,2018-05-15 16:45:00,16,1,0,5,96.7,69.34,36.1765625
103.75,39.46,0.0,0.05,93.47,100.0,61200,Weekday,Tuesday,Maximum_Load,2018-05-15 17:00:00,17,1,0,5,105.26,60.91,36.6228125
119.34,54.68,0.0,0.05,90.91,100.0,62100,Weekday,Tuesday,Medium_Load,2018-05-15 17:15:00,17,1,0,5,103.75,64.12,37.19802083333333
101.74,34.92,0.0,0.05,94.58,100.0,63000,Weekday,Tuesday,Medium_Load,2018-05-15 17:30:00,17,1,0,5,119.34,54.79,37.68708333333333
111.71,65.77,0.0,0.05,86.17,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-05-16 11:30:00,11,2,0,5,66.13,74.99,38.31729166666667
105.23,61.49,0.0,0.05,86.34,100.0,42300,Weekday,Wednesday,Maximum_Load,2018-05-16 11:45:00,11,2,0,5,111.71,61.42,38.77364583333333
117.18,66.85,0.0,0.05,86.86,100.0,43200,Weekday,Wednesday,Maximum_Load,2018-05-16 12:00:00,12,2,0,5,105.23,71.64,39.248020833333335
109.76,49.64,0.0,0.05,91.11,100.0,48600,Weekday,Wednesday,Maximum_Load,2018-05-16 13:30:00,13,2,0,5,38.23,64.04,39.86229166666666
124.88,57.28,0.0,0.06,90.89,100.0,49500,Weekday,Wednesday,Maximum_Load,2018-05-16 13:45:00,13,2,0,5,109.76,96.01,40.16302083333333
110.2,46.66,0.0,0.05,92.09,100.0,50400,Weekday,Wednesday,Maximum_Load,2018-05-16 14:00:00,14,2,0,5,124.88,105.98,40.20697916666667
120.56,50.44,0.0,0.06,92.25,100.0,51300,Weekday,Wednesday,Maximum_Load,2018-05-16 14:15:00,14,2,0,5,110.2,102.6,40.3940625
100.84,49.9,0.0,0.05,89.63,100.0,52200,Weekday,Wednesday,Maximum_Load,2018-05-16 14:30:00,14,2,0,5,120.56,103.5,40.36635416666667
125.39,52.31,0.0,0.06,92.29,100.0,53100,Weekday,Wednesday,Maximum_Load,2018-05-16 14:45:00,14,2,0,5,100.84,99.11,40.64010416666667
126.07,56.99,0.0,0.06,91.12,100.0,56700,Weekday,Wednesday,Maximum_Load,2018-05-16 15:45:00,15,2,0,5,61.02,87.08,40.047604166666666
109.69,44.68,0.0,0.05,92.61,100.0,59400,Weekday,Wednesday,Maximum_Load,2018-05-16 16:30:00,16,2,0,5,95.08,96.7,39.978541666666665
99.76,41.47,0.0,0.05,92.34,100.0,61200,Weekday,Wednesday,Maximum_Load,2018-05-16 17:00:00,17,2,0,5,96.01,103.75,39.840625
103.57,41.51,0.0,0.05,92.82,100.0,62100,Weekday,Wednesday,Medium_Load,2018-05-16 17:15:00,17,2,0,5,99.76,119.34,39.67635416666667
110.45,53.28,0.0,0.05,90.07,100.0,36900,Weekday,Thursday,Maximum_Load,2018-05-17 10:15:00,10,3,0,5,85.18,44.5,42.74875
100.66,48.96,0.0,0.05,89.93,100.0,37800,Weekday,Thursday,Maximum_Load,2018-05-17 10:30:00,10,3,0,5,110.45,53.17,43.2434375
113.15,69.91,0.0,0.05,85.07,100.0,41400,Weekday,Thursday,Maximum_Load,2018-05-17 11:30:00,11,3,0,5,91.08,111.71,43.89854166666667
125.68,80.75,0.0,0.06,84.13,100.0,42300,Weekday,Thursday,Maximum_Load,2018-05-17 11:45:00,11,3,0,5,113.15,105.23,44.1115625
103.72,50.18,0.0,0.05,90.02,100.0,48600,Weekday,Thursday,Maximum_Load,2018-05-17 13:30:00,13,3,0,5,71.24,109.76,43.99614583333334
129.37415,67.21,0.0,0.06,89.36,100.0,49500,Weekday,Thursday,Maximum_Load,2018-05-17 13:45:00,13,3,0,5,103.72,124.88,44.04295989583333
105.59,47.12,0.0,0.05,91.32,100.0,50400,Weekday,Thursday,Maximum_Load,2018-05-17 14:00:00,14,3,0,5,129.37415,110.2,43.9949390625
116.32,55.19,0.0,0.05,90.35,100.0,51300,Weekday,Thursday,Maximum_Load,2018-05-17 14:15:00,14,3,0,5,105.59,120.56,43.95077239583333
101.02,50.4,0.0,0.05,89.48,100.0,54900,Weekday,Thursday,Maximum_Load,2018-05-17 15:15:00,15,3,0,5,97.02,64.15,43.81764739583334
119.66,54.07,0.0,0.05,91.13,100.0,56700,Weekday,Thursday,Maximum_Load,2018-05-17 15:45:00,15,3,0,5,84.38,126.07,43.994209895833336
123.84,53.39,0.0,0.06,91.83,100.0,58500,Weekday,Thursday,Maximum_Load,2018-05-17 16:15:00,16,3,0,5,77.26,95.08,44.1205640625
107.57,43.52,0.0,0.05,92.7,100.0,60300,Weekday,Thursday,Maximum_Load,2018-05-17 16:45:00,16,3,0,5,85.93,96.01,43.99348072916667
109.87,41.15,0.0,0.05,93.65,100.0,62100,Weekday,Thursday,Medium_Load,2018-05-17 17:15:00,17,3,0,5,90.0,103.57,43.95743906250001
112.28,64.04,0.0,0.05,86.86,100.0,66600,Weekday,Thursday,Medium_Load,2018-05-17 18:30:00,18,3,0,5,61.81,73.01,44.572647395833336
114.08,45.11,0.0,0.05,92.99,100.0,68400,Weekday,Thursday,Medium_Load,2018-05-17 19:00:00,19,3,0,5,77.98,72.76,45.0574390625
102.17,46.3,0.0,0.05,91.08,100.0,70200,Weekday,Thursday,Medium_Load,2018-05-17 19:30:00,19,3,0,5,90.4,81.76,45.46504322916667
100.4,41.65,0.0,0.05,92.37,100.0,71100,Weekday,Thursday,Medium_Load,2018-05-17 19:45:00,19,3,0,5,102.17,70.81,45.77327239583334
103.36,43.27,0.0,0.05,92.24,100.0,72900,Weekday,Thursday,Medium_Load,2018-05-17 20:15:00,20,3,0,5,84.85,87.12,46.045876562500005
103.1,38.56,0.0,0.05,93.66,100.0,73800,Weekday,Thursday,Medium_Load,2018-05-17 20:30:00,20,3,0,5,103.36,76.21,46.325980729166666
103.36,45.14,0.0,0.05,91.64,100.0,74700,Weekday,Thursday,Medium_Load,2018-05-17 20:45:00,20,3,0,5,103.1,88.27,46.483168229166665
100.94,71.42,0.0,0.05,81.63,100.0,30600,Weekday,Friday,Light_Load,2018-05-18 08:30:00,8,4,0,5,77.29,62.93,47.12389739583333
120.49,83.59,0.0,0.06,82.16,100.0,31500,Weekday,Friday,Light_Load,2018-05-18 08:45:00,8,4,0,5,100.94,65.92,47.69233489583333
107.14,39.85,0.0,0.05,93.73,100.0,33300,Weekday,Friday,Medium_Load,2018-05-18 09:15:00,9,4,0,5,85.5,81.5,48.09858489583334
102.2,69.84,0.0,0.05,82.56,100.0,30600,Weekday,Wednesday,Light_Load,2018-05-23 08:30:00,8,2,0,5,40.86,24.41,23.52125
124.13,58.57,0.0,0.06,90.44,100.0,32400,Weekday,Wednesday,Light_Load,2018-05-23 09:00:00,9,2,0,5,97.06,24.62,25.31572916666667
103.82,36.32,0.0,0.05,94.39,100.0,34200,Weekday,Wednesday,Medium_Load,2018-05-23 09:30:00,9,2,0,5,93.71,24.77,26.85802083333333
104.51,44.35,0.0,0.05,92.05,100.0,36000,Weekday,Wednesday,Medium_Load,2018-05-23 10:00:00,10,2,0,5,95.65,25.52,28.419166666666666
116.1,56.05,0.0,0.05,90.05,100.0,36900,Weekday,Wednesday,Maximum_Load,2018-05-23 10:15:00,10,2,0,5,104.51,26.75,29.34989583333333
120.92,51.91,0.0,0.06,91.89,100.0,37800,Weekday,Wednesday,Maximum_Load,2018-05-23 10:30:00,10,2,0,5,116.1,28.12,30.316562500000003
114.59,57.6,0.0,0.05,89.35,100.0,38700,Weekday,Wednesday,Maximum_Load,2018-05-23 10:45:00,10,2,0,5,120.92,33.8,31.158125
113.36,41.15,0.0,0.05,94.0,100.0,39600,Weekday,Wednesday,Maximum_Load,2018-05-23 11:00:00,11,2,0,5,114.59,34.52,31.979375
110.09,73.3,0.0,0.05,83.24,100.0,40500,Weekday,Wednesday,Maximum_Load,2018-05-23 11:15:00,11,2,0,5,113.36,61.56,32.48489583333333
108.68,63.36,0.0,0.05,86.39,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-05-23 11:30:00,11,2,0,5,110.09,49.54,33.1009375
99.5,43.2,0.0,0.05,91.73,100.0,48600,Weekday,Wednesday,Maximum_Load,2018-05-23 13:30:00,13,2,0,5,93.53,63.79,34.55052083333334
102.46,47.48,0.0,0.05,90.73,100.0,49500,Weekday,Wednesday,Maximum_Load,2018-05-23 13:45:00,13,2,0,5,99.5,90.68,34.673229166666665
129.37415,65.84,0.0,0.06,89.29,100.0,50400,Weekday,Wednesday,Maximum_Load,2018-05-23 14:00:00,14,2,0,5,102.46,72.4,35.26670989583333
109.3,39.24,0.0,0.05,94.12,100.0,52200,Weekday,Wednesday,Maximum_Load,2018-05-23 14:30:00,14,2,0,5,91.76,68.26,35.690772395833335
129.37415,61.96,0.0,0.06,90.65,100.0,54000,Weekday,Wednesday,Maximum_Load,2018-05-23 15:00:00,15,2,0,5,92.63,52.2,37.11873229166667
111.35,45.43,0.0,0.05,92.59,100.0,55800,Weekday,Wednesday,Maximum_Load,2018-05-23 15:30:00,15,2,0,5,84.71,73.4,37.53654479166666
124.13,57.46,0.0,0.06,90.75,100.0,57600,Weekday,Wednesday,Maximum_Load,2018-05-23 16:00:00,16,2,0,5,84.13,86.83,38.06008645833334
123.08,56.92,0.0,0.06,90.76,100.0,59400,Weekday,Wednesday,Maximum_Load,2018-05-23 16:30:00,16,2,0,5,83.77,87.48,38.576753125
106.99,46.3,0.0,0.05,91.78,100.0,60300,Weekday,Wednesday,Maximum_Load,2018-05-23 16:45:00,16,2,0,5,123.08,77.58,38.88310729166667
107.1,54.07,0.0,0.05,89.27,100.0,61200,Weekday,Wednesday,Maximum_Load,2018-05-23 17:00:00,17,2,0,5,106.99,60.01,39.373628125
129.37415,61.7,0.0,0.06,90.29,100.0,62100,Weekday,Wednesday,Medium_Load,2018-05-23 17:15:00,17,2,0,5,107.1,66.06,40.03315052083333
111.38,70.24,0.0,0.05,84.58,100.0,30600,Weekday,Thursday,Light_Load,2018-05-24 08:30:00,8,3,0,5,79.27,102.2,43.901900520833344
122.58,53.53,0.0,0.06,91.64,100.0,32400,Weekday,Thursday,Light_Load,2018-05-24 09:00:00,9,3,0,5,66.1,124.13,43.5632546875
108.47,39.02,0.0,0.05,94.1,100.0,34200,Weekday,Thursday,Medium_Load,2018-05-24 09:30:00,9,3,0,5,94.93,103.82,43.62440052083334
99.58,38.99,0.0,0.05,93.12,100.0,35100,Weekday,Thursday,Medium_Load,2018-05-24 09:45:00,9,3,0,5,108.47,95.65,43.66533802083333
103.72,40.32,0.0,0.05,93.21,100.0,36000,Weekday,Thursday,Medium_Load,2018-05-24 10:00:00,10,3,0,5,99.58,104.51,43.657108854166665
119.66,49.64,0.0,0.05,92.37,100.0,36900,Weekday,Thursday,Maximum_Load,2018-05-24 10:15:00,10,3,0,5,103.72,116.1,43.6941921875
110.66,37.76,0.0,0.05,94.64,100.0,39600,Weekday,Thursday,Maximum_Load,2018-05-24 11:00:00,11,3,0,5,53.42,113.36,42.728879687500005
100.44,48.56,0.0,0.05,90.03,100.0,40500,Weekday,Thursday,Maximum_Load,2018-05-24 11:15:00,11,3,0,5,110.66,110.09,42.62835885416666
123.19,59.26,0.0,0.06,90.12,100.0,41400,Weekday,Thursday,Maximum_Load,2018-05-24 11:30:00,11,3,0,5,100.44,108.68,42.7795046875
99.47,33.77,0.0,0.05,94.69,100.0,55800,Weekday,Thursday,Maximum_Load,2018-05-24 15:30:00,15,3,0,5,56.7,111.35,39.02483489583333
107.1,34.85,0.0,0.05,95.09,100.0,56700,Weekday,Thursday,Maximum_Load,2018-05-24 15:45:00,15,3,0,5,99.47,84.13,39.264105729166666
129.37415,68.15,0.0,0.06,89.26,100.0,58500,Weekday,Thursday,Maximum_Load,2018-05-24 16:15:00,16,3,0,5,86.72,83.77,39.34946145833333
103.79,32.76,0.0,0.05,95.36,100.0,62100,Weekday,Thursday,Medium_Load,2018-05-24 17:15:00,17,3,0,5,88.13,129.37415,37.9411890625
109.55,54.68,0.0,0.05,89.47,100.0,66600,Weekday,Thursday,Medium_Load,2018-05-24 18:30:00,18,3,0,5,60.05,33.88,38.9421265625
102.24,42.12,0.0,0.05,92.46,100.0,68400,Weekday,Thursday,Medium_Load,2018-05-24 19:00:00,19,3,0,5,65.45,33.3,39.9733765625
108.14,36.54,0.0,0.05,94.74,100.0,69300,Weekday,Thursday,Medium_Load,2018-05-24 19:15:00,19,3,0,5,102.24,41.76,40.66483489583333
101.38,45.22,0.0,0.05,91.33,100.0,73800,Weekday,Thursday,Medium_Load,2018-05-24 20:30:00,20,3,0,5,61.34,35.75,43.014105729166666
100.58,30.96,0.0,0.05,95.57,100.0,74700,Weekday,Thursday,Medium_Load,2018-05-24 20:45:00,20,3,0,5,101.38,42.77,43.616293229166665
109.76,49.18,0.0,0.05,91.26,100.0,35100,Weekday,Wednesday,Medium_Load,2018-05-30 09:45:00,9,2,0,5,68.22,53.32,25.0421875
109.12,43.02,0.0,0.05,93.03,100.0,36000,Weekday,Wednesday,Medium_Load,2018-05-30 10:00:00,10,2,0,5,109.76,55.58,25.59989583333333
102.53,36.32,0.0,0.05,94.26,100.0,37800,Weekday,Wednesday,Maximum_Load,2018-05-30 10:30:00,10,2,0,5,82.8,51.59,26.482604166666665
109.58,42.95,0.0,0.05,93.1,100.0,38700,Weekday,Wednesday,Maximum_Load,2018-05-30 10:45:00,10,2,0,5,102.53,46.8,27.1365625
116.1,64.01,0.0,0.05,87.57,100.0,41400,Weekday,Wednesday,Maximum_Load,2018-05-30 11:30:00,11,2,0,5,91.84,59.0,28.057604166666668
106.74,33.19,0.0,0.05,95.49,100.0,54000,Weekday,Wednesday,Maximum_Load,2018-05-30 15:00:00,15,2,0,5,96.08,65.88,29.271979166666668
115.78,37.19,0.0,0.05,95.21,100.0,58500,Weekday,Wednesday,Maximum_Load,2018-05-30 16:15:00,16,2,0,5,95.11,45.83,31.56864583333333
108.65,33.84,0.0,0.05,95.48,100.0,60300,Weekday,Wednesday,Maximum_Load,2018-05-30 16:45:00,16,2,0,5,67.75,48.85,32.3453125
104.69,32.36,0.0,0.05,95.54,100.0,61200,Weekday,Wednesday,Maximum_Load,2018-05-30 17:00:00,17,2,0,5,108.65,54.18,32.87145833333333
108.86,35.03,0.0,0.05,95.19,100.0,63000,Weekday,Wednesday,Medium_Load,2018-05-30 17:30:00,17,2,0,5,91.51,47.23,33.89895833333333
104.83,37.26,0.0,0.05,94.23,100.0,67500,Weekday,Wednesday,Medium_Load,2018-05-30 18:45:00,18,2,0,5,94.36,39.31,35.76625
107.78,34.2,0.0,0.05,95.32,100.0,72900,Weekday,Wednesday,Medium_Load,2018-05-30 20:15:00,20,2,0,5,67.1,40.75,37.313854166666665
101.23,40.5,0.0,0.05,92.85,100.0,73800,Weekday,Wednesday,Medium_Load,2018-05-30 20:30:00,20,2,0,5,107.78,35.1,38.00270833333334
129.37415,71.78,0.0,0.06,88.02,100.0,32400,Weekday,Thursday,Light_Load,2018-05-31 09:00:00,9,3,0,5,67.75,56.2,40.529105729166666
115.16,47.02,0.0,0.05,92.58,100.0,35100,Weekday,Thursday,Medium_Load,2018-05-31 09:45:00,9,3,0,5,54.54,109.76,40.93827239583333
121.46,63.72,0.0,0.06,88.55,100.0,36000,Weekday,Thursday,Medium_Load,2018-05-31 10:00:00,10,3,0,5,115.16,109.12,41.0668140625
99.68,38.45,0.0,0.05,93.3,100.0,36900,Weekday,Thursday,Maximum_Load,2018-05-31 10:15:00,10,3,0,5,121.46,82.8,41.24264739583333
110.09,43.99,0.0,0.05,92.86,100.0,37800,Weekday,Thursday,Maximum_Load,2018-05-31 10:30:00,10,3,0,5,99.68,102.53,41.32139739583334
107.75,44.17,0.0,0.05,92.53,100.0,55800,Weekday,Thursday,Maximum_Load,2018-05-31 15:30:00,15,3,0,5,91.8,91.08,39.32535572916667
116.93,45.97,0.0,0.05,93.07,100.0,57600,Weekday,Thursday,Maximum_Load,2018-05-31 16:00:00,16,3,0,5,82.76,95.11,39.507230729166665
107.96,44.86,0.0,0.05,92.35,100.0,51300,Weekday,Monday,Maximum_Load,2018-06-04 14:15:00,14,0,0,6,98.68,2.95,16.9890625
108.11,42.12,0.0,0.05,93.18,100.0,53100,Weekday,Monday,Maximum_Load,2018-06-04 14:45:00,14,0,0,6,58.28,3.02,18.660104166666667
105.98,42.48,0.0,0.05,92.82,100.0,61200,Weekday,Monday,Maximum_Load,2018-06-04 17:00:00,17,0,0,6,89.5,2.92,24.784375
110.09,60.88,0.0,0.05,87.51,100.0,67500,Weekday,Monday,Medium_Load,2018-06-04 18:45:00,18,0,0,6,86.36,2.95,29.725
115.38,55.55,0.0,0.05,90.1,100.0,69300,Weekday,Monday,Medium_Load,2018-06-04 19:15:00,19,0,0,6,90.11,2.99,31.80364583333333
102.28,47.56,0.0,0.05,90.68,100.0,70200,Weekday,Monday,Medium_Load,2018-06-04 19:30:00,19,0,0,6,115.38,2.95,32.83833333333333
106.67,54.18,0.0,0.05,89.16,100.0,72000,Weekday,Monday,Medium_Load,2018-06-04 20:00:00,20,0,0,6,80.14,3.53,34.717083333333335
117.79,55.69,0.0,0.05,90.41,100.0,72900,Weekday,Monday,Medium_Load,2018-06-04 20:15:00,20,0,0,6,106.67,3.35,35.90916666666667
104.72,44.17,0.0,0.05,92.14,100.0,74700,Weekday,Monday,Medium_Load,2018-06-04 20:45:00,20,0,0,6,62.53,3.1,37.58041666666667
102.6,33.34,0.04,0.05,95.1,100.0,75600,Weekday,Monday,Medium_Load,2018-06-04 21:00:00,21,0,0,6,104.72,3.1,38.616875
101.88,68.08,0.0,0.05,83.14,100.0,41400,Weekday,Tuesday,Maximum_Load,2018-06-05 11:30:00,11,1,0,6,89.32,83.3,37.89010416666667
116.1,66.49,0.0,0.05,86.78,100.0,42300,Weekday,Tuesday,Maximum_Load,2018-06-05 11:45:00,11,1,0,6,101.88,46.87,38.611250000000005
124.45,64.04,0.0,0.06,88.92,100.0,48600,Weekday,Tuesday,Maximum_Load,2018-06-05 13:30:00,13,1,0,6,68.08,56.12,39.52979166666667
101.16,42.91,0.0,0.05,92.06,100.0,50400,Weekday,Tuesday,Maximum_Load,2018-06-05 14:00:00,14,1,0,6,87.48,98.68,39.743854166666665
102.2,46.69,0.0,0.05,90.96,100.0,51300,Weekday,Tuesday,Maximum_Load,2018-06-05 14:15:00,14,1,0,6,101.16,107.96,39.68385416666667
109.76,52.16,0.0,0.05,90.32,100.0,53100,Weekday,Tuesday,Maximum_Load,2018-06-05 14:45:00,14,1,0,6,69.55,108.11,39.8184375
104.94,43.2,0.0,0.05,92.47,100.0,54000,Weekday,Tuesday,Maximum_Load,2018-06-05 15:00:00,15,1,0,6,109.76,54.04,40.34864583333333
125.6,56.66,0.0,0.06,91.15,100.0,56700,Weekday,Tuesday,Maximum_Load,2018-06-05 15:45:00,15,1,0,6,65.7,64.26,41.141666666666666
110.77,52.06,0.0,0.05,90.5,100.0,58500,Weekday,Tuesday,Maximum_Load,2018-06-05 16:15:00,16,1,0,6,89.35,61.74,41.80802083333333
104.87,50.87,0.0,0.05,89.97,100.0,59400,Weekday,Tuesday,Maximum_Load,2018-06-05 16:30:00,16,1,0,6,110.77,47.34,42.407291666666666
119.38,53.5,0.0,0.05,91.26,100.0,62100,Weekday,Tuesday,Medium_Load,2018-06-05 17:15:00,17,1,0,6,88.16,98.28,42.32666666666666
125.39,75.24,0.0,0.06,85.75,100.0,66600,Weekday,Tuesday,Medium_Load,2018-06-05 18:30:00,18,1,0,6,65.12,86.36,42.66041666666666
122.65,60.19,0.0,0.06,89.77,100.0,68400,Weekday,Tuesday,Medium_Load,2018-06-05 19:00:00,19,1,0,6,88.56,90.11,42.775104166666665
124.27,59.11,0.0,0.06,90.3,100.0,70200,Weekday,Tuesday,Medium_Load,2018-06-05 19:30:00,19,1,0,6,95.65,102.28,42.79864583333333
116.93,49.03,0.0,0.05,92.22,100.0,73800,Weekday,Tuesday,Medium_Load,2018-06-05 20:30:00,20,1,0,6,87.37,62.53,42.92541666666667
102.6,77.65,0.0,0.05,79.74,100.0,31500,Weekday,Wednesday,Light_Load,2018-06-06 08:45:00,8,2,0,6,94.9,45.94,44.0684375
110.56,56.7,0.0,0.05,88.98,100.0,32400,Weekday,Wednesday,Light_Load,2018-06-06 09:00:00,9,2,0,6,102.6,66.17,44.53083333333333
102.38,40.93,0.0,0.05,92.85,100.0,34200,Weekday,Wednesday,Medium_Load,2018-06-06 09:30:00,9,2,0,6,90.61,65.05,45.30104166666667
122.04,54.18,0.0,0.06,91.4,100.0,35100,Weekday,Wednesday,Medium_Load,2018-06-06 09:45:00,9,2,0,6,102.38,48.67,46.065312500000005
115.56,58.57,0.0,0.05,89.2,100.0,50400,Weekday,Wednesday,Maximum_Load,2018-06-06 14:00:00,14,2,0,6,56.99,101.16,42.358125
110.74,57.56,0.0,0.05,88.73,100.0,54000,Weekday,Wednesday,Maximum_Load,2018-06-06 15:00:00,15,2,0,6,78.88,104.94,42.078854166666666
123.62,67.54,0.0,0.06,87.76,100.0,54900,Weekday,Wednesday,Maximum_Load,2018-06-06 15:15:00,15,2,0,6,110.74,68.04,42.6578125
111.49,62.64,0.0,0.05,87.18,100.0,59400,Weekday,Wednesday,Maximum_Load,2018-06-06 16:30:00,16,2,0,6,50.4,104.87,41.6428125
126.0,69.16,0.0,0.06,87.66,100.0,60300,Weekday,Wednesday,Maximum_Load,2018-06-06 16:45:00,16,2,0,6,111.49,78.48,42.1378125
115.7,61.42,0.0,0.05,88.33,100.0,61200,Weekday,Wednesday,Maximum_Load,2018-06-06 17:00:00,17,2,0,6,126.0,88.16,42.4246875
127.48,53.96,0.0,0.06,92.09,100.0,63900,Weekday,Wednesday,Medium_Load,2018-06-06 17:45:00,17,2,0,6,92.45,30.49,43.38395833333333
105.73,74.16,0.0,0.05,81.87,100.0,30600,Weekday,Thursday,Light_Load,2018-06-07 08:30:00,8,3,0,6,78.26,94.9,31.79739583333333
104.69,84.96,0.0,0.05,77.65,100.0,31500,Weekday,Thursday,Light_Load,2018-06-07 08:45:00,8,3,0,6,105.73,102.6,31.819166666666664
105.48,44.32,0.0,0.05,92.19,100.0,33300,Weekday,Thursday,Medium_Load,2018-06-07 09:15:00,9,3,0,6,95.22,90.61,31.81427083333333
106.27,49.86,0.0,0.05,90.53,100.0,54900,Weekday,Thursday,Maximum_Load,2018-06-07 15:15:00,15,3,0,6,84.28,123.62,31.060625
112.5,53.68,0.0,0.05,90.25,100.0,55800,Weekday,Thursday,Maximum_Load,2018-06-07 15:30:00,15,3,0,6,106.27,85.54,31.341458333333332
113.98,56.27,0.0,0.05,89.67,100.0,36900,Weekday,Monday,Maximum_Load,2018-06-11 10:15:00,10,0,0,6,92.99,3.06,9.401666666666666
112.64,48.67,0.0,0.05,91.8,100.0,38700,Weekday,Monday,Maximum_Load,2018-06-11 10:45:00,10,0,0,6,84.24,3.56,11.382395833333334
129.37415,81.18,0.0,0.06,85.5,100.0,40500,Weekday,Monday,Maximum_Load,2018-06-11 11:15:00,11,0,0,6,90.68,2.95,13.605980729166667
121.07,54.54,0.0,0.06,91.18,100.0,52200,Weekday,Monday,Maximum_Load,2018-06-11 14:30:00,14,0,0,6,89.93,3.1,20.305772395833333
117.22,52.88,0.0,0.05,91.15,100.0,54000,Weekday,Monday,Maximum_Load,2018-06-11 15:00:00,15,0,0,6,96.8,3.1,22.470564062500003
124.49,55.3,0.0,0.06,91.39,100.0,71100,Weekday,Monday,Medium_Load,2018-06-11 19:45:00,19,0,0,6,72.36,3.1,33.23816822916667
111.53,51.59,0.0,0.05,90.76,100.0,72000,Weekday,Monday,Medium_Load,2018-06-11 20:00:00,20,0,0,6,124.49,3.06,34.368064062500004
108.04,41.04,0.0,0.05,93.48,100.0,73800,Weekday,Monday,Medium_Load,2018-06-11 20:30:00,20,0,0,6,69.55,3.64,36.1477515625
115.24,80.24,0.0,0.05,82.07,100.0,30600,Weekday,Tuesday,Light_Load,2018-06-12 08:30:00,8,1,0,6,69.73,69.88,38.2649390625
102.13,30.89,0.0,0.05,95.72,100.0,51300,Weekday,Tuesday,Maximum_Load,2018-06-12 14:15:00,14,1,0,6,62.1,89.93,34.264270833333335
110.77,35.93,0.0,0.05,95.12,100.0,55800,Weekday,Tuesday,Maximum_Load,2018-06-12 15:30:00,15,1,0,6,55.55,40.43,33.94510416666667
112.82,52.96,0.0,0.05,90.52,100.0,68400,Weekday,Tuesday,Medium_Load,2018-06-12 19:00:00,19,1,0,6,96.55,97.92,37.176770833333336
99.65,30.82,0.0,0.05,95.54,100.0,70200,Weekday,Tuesday,Medium_Load,2018-06-12 19:30:00,19,1,0,6,63.04,72.36,37.50416666666667
113.9,48.74,0.0,0.05,91.94,100.0,71100,Weekday,Tuesday,Medium_Load,2018-06-12 19:45:00,19,1,0,6,99.65,124.49,37.39385416666667
101.02,30.42,0.0,0.05,95.75,100.0,72900,Weekday,Tuesday,Medium_Load,2018-06-12 20:15:00,20,1,0,6,78.84,69.55,37.38114583333333
105.16,49.68,0.0,0.05,90.42,100.0,40500,Weekday,Wednesday,Maximum_Load,2018-06-13 11:15:00,11,2,0,6,72.83,61.34,38.22739583333333
113.08,67.93,0.0,0.05,85.72,100.0,30600,Weekday,Thursday,Light_Load,2018-06-14 08:30:00,8,3,0,6,80.24,56.23,15.556979166666666
104.04,42.34,0.0,0.05,92.62,100.0,40500,Weekday,Thursday,Maximum_Load,2018-06-14 11:15:00,11,3,0,6,79.24,105.16,14.881979166666666
104.04,45.36,0.0,0.05,91.67,100.0,42300,Weekday,Thursday,Maximum_Load,2018-06-14 11:45:00,11,3,0,6,82.04,61.45,15.553958333333334
