Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,timestamp,hour,dayofweek,is_weekend,month,usage_lag_1step,usage_lag_1day,usage_roll_mean_1day
3.64,0.0,18.97,0.0,100.0,18.84,73800,Weekend,Sunday,Light_Load,2018-06-10 20:30:00,20,6,1,6,3.1,3.67,3.0472916666666667
3.24,0.0,17.5,0.0,100.0,18.2,74700,Weekend,Sunday,Light_Load,2018-06-10 20:45:00,20,6,1,6,3.64,3.17,3.0480208333333336
3.13,0.0,16.49,0.0,100.0,18.65,75600,Weekend,Sunday,Light_Load,2018-06-10 21:00:00,21,6,1,6,3.24,3.06,3.04875
3.56,0.0,18.43,0.0,100.0,18.97,76500,Weekend,Sunday,Light_Load,2018-06-10 21:15:00,21,6,1,6,3.13,3.06,3.0539583333333336
3.67,0.0,21.38,0.0,100.0,16.92,77400,Weekend,Sunday,Light_Load,2018-06-10 21:30:00,21,6,1,6,3.56,3.06,3.0603124999999998
3.1,0.0,16.27,0.0,100.0,18.72,78300,Weekend,Sunday,Light_Load,2018-06-10 21:45:00,21,6,1,6,3.67,3.02,3.0611458333333332
3.1,0.0,16.31,0.0,100.0,18.67,79200,Weekend,Sunday,Light_Load,2018-06-10 22:00:00,22,6,1,6,3.1,3.06,3.0615625000000004
3.06,2.09,8.93,0.0,82.58,32.42,80100,Weekend,Sunday,Light_Load,2018-06-10 22:15:00,22,6,1,6,3.1,2.92,3.063020833333333
2.99,5.58,0.0,0.0,47.23,100.0,81000,Weekend,Sunday,Light_Load,2018-06-10 22:30:00,22,6,1,6,3.06,2.84,3.064583333333333
2.88,5.47,0.0,0.0,46.59,100.0,81900,Weekend,Sunday,Light_Load,2018-06-10 22:45:00,22,6,1,6,2.99,2.88,3.064583333333333
2.84,5.36,0.0,0.0,46.82,100.0,82800,Weekend,Sunday,Light_Load,2018-06-10 23:00:00,23,6,1,6,2.88,2.77,3.0653124999999997
2.84,4.9,0.0,0.0,50.15,100.0,83700,Weekend,Sunday,Light_Load,2018-06-10 23:15:00,23,6,1,6,2.84,2.81,3.0656250000000003
2.84,4.9,0.0,0.0,50.15,100.0,84600,Weekend,Sunday,Light_Load,2018-06-10 23:30:00,23,6,1,6,2.84,2.81,3.0659375000000004
2.84,5.08,0.0,0.0,48.8,100.0,85500,Weekend,Sunday,Light_Load,2018-06-10 23:45:00,23,6,1,6,2.84,2.81,3.06625
3.67,5.11,0.0,0.0,58.33,100.0,0,Weekday,Monday,Light_Load,2018-06-11 00:00:00,0,0,0,6,2.84,2.88,3.074479166666667
3.28,5.15,0.0,0.0,53.72,100.0,900,Weekday,Monday,Light_Load,2018-06-11 00:15:00,0,0,0,6,3.67,3.17,3.075625
3.28,5.18,0.0,0.0,53.5,100.0,1800,Weekday,Monday,Light_Load,2018-06-11 00:30:00,0,0,0,6,3.28,3.24,3.076041666666667
2.88,5.51,0.0,0.0,46.32,100.0,2700,Weekday,Monday,Light_Load,2018-06-11 00:45:00,0,0,0,6,3.28,2.88,3.076041666666667
2.92,5.47,0.0,0.0,47.09,100.0,3600,Weekday,Monday,Light_Load,2018-06-11 01:00:00,1,0,0,6,2.88,2.77,3.077604166666667
2.92,5.4,0.0,0.0,47.57,100.0,4500,Weekday,Monday,Light_Load,2018-06-11 01:15:00,1,0,0,6,2.92,2.77,3.079166666666666
2.88,5.47,0.0,0.0,46.59,100.0,5400,Weekday,Monday,Light_Load,2018-06-11 01:30:00,1,0,0,6,2.92,3.38,3.073958333333333
2.88,5.58,0.0,0.0,45.86,100.0,6300,Weekday,Monday,Light_Load,2018-06-11 01:45:00,1,0,0,6,2.88,3.06,3.072083333333333
2.92,5.62,0.0,0.0,46.11,100.0,7200,Weekday,Monday,Light_Load,2018-06-11 02:00:00,2,0,0,6,2.88,2.84,3.0729166666666665
3.02,5.62,0.0,0.0,47.34,100.0,8100,Weekday,Monday,Light_Load,2018-06-11 02:15:00,2,0,0,6,2.92,2.84,3.0747916666666666
3.02,5.54,0.0,0.0,47.86,100.0,9000,Weekday,Monday,Light_Load,2018-06-11 02:30:00,2,0,0,6,3.02,2.81,3.0769791666666664
3.46,5.72,0.0,0.0,51.76,100.0,9900,Weekday,Monday,Light_Load,2018-06-11 02:45:00,2,0,0,6,3.02,2.81,3.0837499999999998
3.13,5.47,0.0,0.0,49.67,100.0,10800,Weekday,Monday,Light_Load,2018-06-11 03:00:00,3,0,0,6,3.46,2.88,3.0863541666666663
2.92,5.36,0.0,0.0,47.84,100.0,11700,Weekday,Monday,Light_Load,2018-06-11 03:15:00,3,0,0,6,3.13,2.84,3.0871875
2.92,5.33,0.0,0.0,48.05,100.0,12600,Weekday,Monday,Light_Load,2018-06-11 03:30:00,3,0,0,6,2.92,2.81,3.0883333333333334
2.92,5.36,0.0,0.0,47.84,100.0,13500,Weekday,Monday,Light_Load,2018-06-11 03:45:00,3,0,0,6,2.92,2.88,3.0887499999999997
2.88,5.33,0.0,0.0,47.54,100.0,14400,Weekday,Monday,Light_Load,2018-06-11 04:00:00,4,0,0,6,2.92,2.81,3.089479166666667
3.2,5.22,0.0,0.0,52.26,100.0,15300,Weekday,Monday,Light_Load,2018-06-11 04:15:00,4,0,0,6,2.88,2.84,3.0932291666666667
3.31,4.97,0.0,0.0,55.43,100.0,16200,Weekday,Monday,Light_Load,2018-06-11 04:30:00,4,0,0,6,3.2,3.02,3.09625
2.88,5.33,0.0,0.0,47.54,100.0,17100,Weekday,Monday,Light_Load,2018-06-11 04:45:00,4,0,0,6,3.31,3.46,3.0902083333333334
2.88,5.29,0.0,0.0,47.82,100.0,18000,Weekday,Monday,Light_Load,2018-06-11 05:00:00,5,0,0,6,2.88,2.81,3.0909375000000003
2.84,5.36,0.0,0.0,46.82,100.0,18900,Weekday,Monday,Light_Load,2018-06-11 05:15:00,5,0,0,6,2.88,2.84,3.0909374999999994
2.88,5.29,0.0,0.0,47.82,100.0,19800,Weekday,Monday,Light_Load,2018-06-11 05:30:00,5,0,0,6,2.84,2.88,3.0909374999999994
2.88,5.47,0.0,0.0,46.59,100.0,20700,Weekday,Monday,Light_Load,2018-06-11 05:45:00,5,0,0,6,2.88,2.84,3.0913541666666666
2.81,5.29,0.0,0.0,46.91,100.0,21600,Weekday,Monday,Light_Load,2018-06-11 06:00:00,6,0,0,6,2.88,2.77,3.0917708333333334
2.81,5.11,0.0,0.0,48.19,100.0,22500,Weekday,Monday,Light_Load,2018-06-11 06:15:00,6,0,0,6,2.81,3.02,3.089583333333333
2.77,5.0,0.0,0.0,48.46,100.0,23400,Weekday,Monday,Light_Load,2018-06-11 06:30:00,6,0,0,6,2.81,3.35,3.083541666666667
2.77,4.93,0.0,0.0,48.98,100.0,24300,Weekday,Monday,Light_Load,2018-06-11 06:45:00,6,0,0,6,2.77,2.88,3.0823958333333334
2.84,5.22,0.0,0.0,47.79,100.0,25200,Weekday,Monday,Light_Load,2018-06-11 07:00:00,7,0,0,6,2.77,2.84,3.082395833333333
2.92,5.36,0.0,0.0,47.84,100.0,26100,Weekday,Monday,Light_Load,2018-06-11 07:15:00,7,0,0,6,2.84,2.77,3.0839583333333334
4.18,6.73,0.0,0.0,52.76,100.0,27000,Weekday,Monday,Light_Load,2018-06-11 07:30:00,7,0,0,6,2.92,2.81,3.0982291666666666
4.68,7.02,0.0,0.0,55.47,100.0,27900,Weekday,Monday,Light_Load,2018-06-11 07:45:00,7,0,0,6,4.18,2.84,3.117395833333333
4.72,6.62,0.0,0.0,58.05,100.0,28800,Weekday,Monday,Light_Load,2018-06-11 08:00:00,8,0,0,6,4.68,2.84,3.1369791666666664
41.94,43.88,0.0,0.02,69.09,100.0,29700,Weekday,Monday,Light_Load,2018-06-11 08:15:00,8,0,0,6,4.72,2.77,3.545
69.88,68.9,0.0,0.03,71.21,100.0,30600,Weekday,Monday,Light_Load,2018-06-11 08:30:00,8,0,0,6,41.94,2.81,4.243645833333333
55.44,58.46,0.0,0.03,68.81,100.0,31500,Weekday,Monday,Light_Load,2018-06-11 08:45:00,8,0,0,6,69.88,2.81,4.791875
75.49,52.13,0.0,0.03,82.29,100.0,32400,Weekday,Monday,Light_Load,2018-06-11 09:00:00,9,0,0,6,55.44,3.53,5.541458333333334
66.46,39.38,0.0,0.03,86.03,100.0,33300,Weekday,Monday,Medium_Load,2018-06-11 09:15:00,9,0,0,6,75.49,3.35,6.198854166666666
61.52,35.5,0.0,0.03,86.61,100.0,34200,Weekday,Monday,Medium_Load,2018-06-11 09:30:00,9,0,0,6,66.46,3.13,6.807083333333332
51.37,27.58,0.0,0.02,88.1,100.0,35100,Weekday,Monday,Medium_Load,2018-06-11 09:45:00,9,0,0,6,61.52,3.1,7.309895833333332
92.99,44.42,0.0,0.04,90.23,100.0,36000,Weekday,Monday,Medium_Load,2018-06-11 10:00:00,10,0,0,6,51.37,3.1,8.24625
113.98,56.27,0.0,0.05,89.67,100.0,36900,Weekday,Monday,Maximum_Load,2018-06-11 10:15:00,10,0,0,6,92.99,3.06,9.401666666666666
84.24,44.75,0.0,0.04,88.31,100.0,37800,Weekday,Monday,Maximum_Load,2018-06-11 10:30:00,10,0,0,6,113.98,3.17,10.246145833333333
112.64,48.67,0.0,0.05,91.8,100.0,38700,Weekday,Monday,Maximum_Load,2018-06-11 10:45:00,10,0,0,6,84.24,3.56,11.382395833333334
90.68,40.43,0.0,0.04,91.33,100.0,39600,Weekday,Monday,Maximum_Load,2018-06-11 11:00:00,11,0,0,6,112.64,3.64,12.2890625
129.37415000000001,81.18,0.0,0.06,85.5,100.0,40500,Weekday,Monday,Maximum_Load,2018-06-11 11:15:00,11,0,0,6,90.68,2.95,13.605980729166667
86.36,55.48,0.0,0.04,84.13,100.0,41400,Weekday,Monday,Maximum_Load,2018-06-11 11:30:00,11,0,0,6,129.37415000000001,3.02,14.474105729166666
78.12,55.48,0.0,0.04,81.53,100.0,42300,Weekday,Monday,Maximum_Load,2018-06-11 11:45:00,11,0,0,6,86.36,2.95,15.2571265625
68.33,47.09,0.0,0.03,82.34,100.0,43200,Weekday,Monday,Maximum_Load,2018-06-11 12:00:00,12,0,0,6,78.12,2.92,15.938480729166665
4.97,0.5,12.42,0.0,99.5,37.15,44100,Weekday,Monday,Medium_Load,2018-06-11 12:15:00,12,0,0,6,68.33,3.06,15.9583765625
3.71,0.0,16.78,0.0,100.0,21.59,45000,Weekday,Monday,Medium_Load,2018-06-11 12:30:00,12,0,0,6,4.97,3.71,15.9583765625
3.74,0.0,16.13,0.0,100.0,22.59,45900,Weekday,Monday,Medium_Load,2018-06-11 12:45:00,12,0,0,6,3.71,3.71,15.9586890625
3.74,0.0,16.16,0.0,100.0,22.55,46800,Weekday,Monday,Medium_Load,2018-06-11 13:00:00,13,0,0,6,3.74,3.1,15.965355729166667
50.9,24.55,3.31,0.02,90.07,99.79,47700,Weekday,Monday,Maximum_Load,2018-06-11 13:15:00,13,0,0,6,3.74,3.06,16.4636890625
59.18,35.14,0.0,0.03,85.98,100.0,48600,Weekday,Monday,Maximum_Load,2018-06-11 13:30:00,13,0,0,6,50.9,3.1,17.047855729166667
60.05,37.84,0.0,0.03,84.6,100.0,49500,Weekday,Monday,Maximum_Load,2018-06-11 13:45:00,13,0,0,6,59.18,3.06,17.6415015625
54.14,28.33,0.0,0.02,88.6,100.0,50400,Weekday,Monday,Maximum_Load,2018-06-11 14:00:00,14,0,0,6,60.05,3.17,18.1724390625
89.93,47.56,0.0,0.04,88.4,100.0,51300,Weekday,Monday,Maximum_Load,2018-06-11 14:15:00,14,0,0,6,54.14,3.1,19.07691822916667
121.07,54.54,0.0,0.06,91.18,100.0,52200,Weekday,Monday,Maximum_Load,2018-06-11 14:30:00,14,0,0,6,89.93,3.1,20.305772395833333
96.8,48.92,0.0,0.04,89.25,100.0,53100,Weekday,Monday,Maximum_Load,2018-06-11 14:45:00,14,0,0,6,121.07,3.1,21.2818140625
117.22,52.88,0.0,0.05,91.15,100.0,54000,Weekday,Monday,Maximum_Load,2018-06-11 15:00:00,15,0,0,6,96.8,3.1,22.470564062500003
88.02,47.84,0.0,0.04,87.86,100.0,54900,Weekday,Monday,Maximum_Load,2018-06-11 15:15:00,15,0,0,6,117.22,3.06,23.355564062500004
40.43,14.33,0.0,0.02,94.25,100.0,55800,Weekday,Monday,Maximum_Load,2018-06-11 15:30:00,15,0,0,6,88.02,3.1,23.74441822916667
47.09,22.0,0.0,0.02,90.6,100.0,56700,Weekday,Monday,Maximum_Load,2018-06-11 15:45:00,15,0,0,6,40.43,3.1,24.202647395833335
56.63,27.14,0.0,0.03,90.18,100.0,57600,Weekday,Monday,Maximum_Load,2018-06-11 16:00:00,16,0,0,6,47.09,3.06,24.760668229166665
46.91,21.46,0.0,0.02,90.94,100.0,58500,Weekday,Monday,Maximum_Load,2018-06-11 16:15:00,16,0,0,6,56.63,3.64,25.211397395833334
43.67,15.55,0.0,0.02,94.21,100.0,59400,Weekday,Monday,Maximum_Load,2018-06-11 16:30:00,16,0,0,6,46.91,3.38,25.631084895833336
54.43,26.32,0.0,0.02,90.03,100.0,60300,Weekday,Monday,Maximum_Load,2018-06-11 16:45:00,16,0,0,6,43.67,3.71,26.159418229166665
57.38,31.03,0.0,0.03,87.96,100.0,61200,Weekday,Monday,Maximum_Load,2018-06-11 17:00:00,17,0,0,6,54.43,3.2,26.72379322916667
51.7,29.48,0.0,0.02,86.87,100.0,62100,Weekday,Monday,Medium_Load,2018-06-11 17:15:00,17,0,0,6,57.38,3.06,27.230459895833334
41.15,14.18,0.5,0.02,94.54,99.99,63000,Weekday,Monday,Medium_Load,2018-06-11 17:30:00,17,0,0,6,51.7,3.1,27.626814062500003
29.7,0.36,5.62,0.01,99.99,98.26,63900,Weekday,Monday,Medium_Load,2018-06-11 17:45:00,17,0,0,6,41.15,3.06,27.904314062499996
28.94,0.14,5.65,0.01,100.0,98.15,64800,Weekday,Monday,Medium_Load,2018-06-11 18:00:00,18,0,0,6,29.7,3.06,28.173897395833333
43.31,25.85,0.22,0.02,85.87,100.0,65700,Weekday,Monday,Medium_Load,2018-06-11 18:15:00,18,0,0,6,28.94,2.92,28.594626562499997
44.75,32.51,0.0,0.02,80.9,100.0,66600,Weekday,Monday,Medium_Load,2018-06-11 18:30:00,18,0,0,6,43.31,2.92,29.03035572916667
65.66,27.43,0.0,0.03,92.27,100.0,67500,Weekday,Monday,Medium_Load,2018-06-11 18:45:00,18,0,0,6,44.75,3.02,29.682855729166672
97.92,38.56,0.0,0.04,93.05,100.0,68400,Weekday,Monday,Medium_Load,2018-06-11 19:00:00,19,0,0,6,65.66,3.06,30.67098072916666
58.9,23.62,0.0,0.03,92.82,100.0,69300,Weekday,Monday,Medium_Load,2018-06-11 19:15:00,19,0,0,6,97.92,3.1,31.252230729166666
72.36,26.96,0.0,0.03,93.71,100.0,70200,Weekday,Monday,Medium_Load,2018-06-11 19:30:00,19,0,0,6,58.9,3.1,31.9736890625
124.49,55.3,0.0,0.06,91.39,100.0,71100,Weekday,Monday,Medium_Load,2018-06-11 19:45:00,19,0,0,6,72.36,3.1,33.23816822916667
111.53,51.59,0.0,0.05,90.76,100.0,72000,Weekday,Monday,Medium_Load,2018-06-11 20:00:00,20,0,0,6,124.49,3.06,34.368064062500004
69.55,25.45,0.0,0.03,93.91,100.0,72900,Weekday,Monday,Medium_Load,2018-06-11 20:15:00,20,0,0,6,111.53,3.1,35.06025156250001
108.04,41.04,0.0,0.05,93.48,100.0,73800,Weekday,Monday,Medium_Load,2018-06-11 20:30:00,20,0,0,6,69.55,3.64,36.1477515625
76.07,17.82,0.0,0.03,97.36,100.0,74700,Weekday,Monday,Medium_Load,2018-06-11 20:45:00,20,0,0,6,108.04,3.24,36.90639739583333
37.84,4.5,4.54,0.02,99.3,99.29,75600,Weekday,Monday,Medium_Load,2018-06-11 21:00:00,21,0,0,6,76.07,3.13,37.267959895833336
9.97,0.0,20.7,0.0,100.0,43.39,76500,Weekday,Monday,Medium_Load,2018-06-11 21:15:00,21,0,0,6,37.84,3.56,37.334730729166665
6.19,0.0,23.44,0.0,100.0,25.53,77400,Weekday,Monday,Medium_Load,2018-06-11 21:30:00,21,0,0,6,9.97,3.67,37.36098072916666
4.14,0.0,20.52,0.0,100.0,19.78,78300,Weekday,Monday,Medium_Load,2018-06-11 21:45:00,21,0,0,6,6.19,3.1,37.3718140625
4.14,0.0,16.38,0.0,100.0,24.5,79200,Weekday,Monday,Medium_Load,2018-06-11 22:00:00,22,0,0,6,4.14,3.1,37.38264739583334
3.92,2.02,9.07,0.0,88.89,39.67,80100,Weekday,Monday,Medium_Load,2018-06-11 22:15:00,22,0,0,6,4.14,3.06,37.39160572916667
3.78,5.62,0.0,0.0,55.81,100.0,81000,Weekday,Monday,Medium_Load,2018-06-11 22:30:00,22,0,0,6,3.92,2.99,37.39983489583333
3.74,5.58,0.0,0.0,55.68,100.0,81900,Weekday,Monday,Medium_Load,2018-06-11 22:45:00,22,0,0,6,3.78,2.88,37.40879322916667
3.71,5.54,0.0,0.0,55.64,100.0,82800,Weekday,Monday,Medium_Load,2018-06-11 23:00:00,23,0,0,6,3.74,2.84,37.41785572916667
3.67,5.18,0.0,0.0,57.81,100.0,83700,Weekday,Monday,Light_Load,2018-06-11 23:15:00,23,0,0,6,3.71,2.84,37.4265015625
3.71,5.04,0.0,0.0,59.28,100.0,84600,Weekday,Monday,Light_Load,2018-06-11 23:30:00,23,0,0,6,3.67,2.84,37.4355640625
3.64,5.0,0.0,0.0,58.86,100.0,85500,Weekday,Monday,Light_Load,2018-06-11 23:45:00,23,0,0,6,3.71,2.84,37.44389739583334
3.42,4.03,0.0,0.0,64.7,100.0,0,Weekday,Tuesday,Light_Load,2018-06-12 00:00:00,0,1,0,6,3.64,3.67,37.44129322916667
3.64,5.0,0.0,0.0,58.86,100.0,900,Weekday,Tuesday,Light_Load,2018-06-12 00:15:00,0,1,0,6,3.42,3.28,37.445043229166664
4.0,6.01,0.0,0.0,55.41,100.0,1800,Weekday,Tuesday,Light_Load,2018-06-12 00:30:00,0,1,0,6,3.64,3.28,37.45254322916667
4.72,7.85,0.0,0.0,51.53,100.0,2700,Weekday,Tuesday,Light_Load,2018-06-12 00:45:00,0,1,0,6,4.0,2.88,37.471709895833335
4.1,6.37,0.0,0.0,54.12,100.0,3600,Weekday,Tuesday,Light_Load,2018-06-12 01:00:00,1,1,0,6,4.72,2.92,37.4840015625
3.38,5.4,0.0,0.0,53.06,100.0,4500,Weekday,Tuesday,Light_Load,2018-06-12 01:15:00,1,1,0,6,4.1,2.92,37.48879322916667
3.1,5.4,0.0,0.0,49.79,100.0,5400,Weekday,Tuesday,Light_Load,2018-06-12 01:30:00,1,1,0,6,3.38,2.88,37.49108489583333
3.02,5.33,0.0,0.0,49.3,100.0,6300,Weekday,Tuesday,Light_Load,2018-06-12 01:45:00,1,1,0,6,3.1,2.88,37.492543229166664
3.1,5.51,0.0,0.0,49.03,100.0,7200,Weekday,Tuesday,Light_Load,2018-06-12 02:00:00,2,1,0,6,3.02,2.92,37.49441822916667
3.13,5.36,0.0,0.0,50.43,100.0,8100,Weekday,Tuesday,Light_Load,2018-06-12 02:15:00,2,1,0,6,3.1,3.02,37.4955640625
3.1,5.51,0.0,0.0,49.03,100.0,9000,Weekday,Tuesday,Light_Load,2018-06-12 02:30:00,2,1,0,6,3.13,3.02,37.496397395833334
3.13,5.72,0.0,0.0,48.0,100.0,9900,Weekday,Tuesday,Light_Load,2018-06-12 02:45:00,2,1,0,6,3.1,3.46,37.49295989583333
3.1,5.47,0.0,0.0,49.31,100.0,10800,Weekday,Tuesday,Light_Load,2018-06-12 03:00:00,3,1,0,6,3.13,3.13,37.49264739583334
3.13,5.72,0.0,0.0,48.0,100.0,11700,Weekday,Tuesday,Light_Load,2018-06-12 03:15:00,3,1,0,6,3.1,2.92,37.49483489583333
3.17,5.76,0.0,0.0,48.22,100.0,12600,Weekday,Tuesday,Light_Load,2018-06-12 03:30:00,3,1,0,6,3.13,2.92,37.4974390625
3.13,5.72,0.0,0.0,48.0,100.0,13500,Weekday,Tuesday,Light_Load,2018-06-12 03:45:00,3,1,0,6,3.17,2.92,37.499626562500005
3.1,5.4,0.0,0.0,49.79,100.0,14400,Weekday,Tuesday,Light_Load,2018-06-12 04:00:00,4,1,0,6,3.13,2.88,37.50191822916667
3.1,5.58,0.0,0.0,48.56,100.0,15300,Weekday,Tuesday,Light_Load,2018-06-12 04:15:00,4,1,0,6,3.1,3.2,37.5008765625
3.1,5.72,0.0,0.0,47.65,100.0,16200,Weekday,Tuesday,Light_Load,2018-06-12 04:30:00,4,1,0,6,3.1,3.31,37.4986890625
3.1,5.62,0.0,0.0,48.3,100.0,17100,Weekday,Tuesday,Light_Load,2018-06-12 04:45:00,4,1,0,6,3.1,2.88,37.50098072916667
3.13,5.65,0.0,0.0,48.46,100.0,18000,Weekday,Tuesday,Light_Load,2018-06-12 05:00:00,5,1,0,6,3.1,2.88,37.503584895833335
3.13,5.76,0.0,0.0,47.75,100.0,18900,Weekday,Tuesday,Light_Load,2018-06-12 05:15:00,5,1,0,6,3.13,2.84,37.506605729166665
3.35,5.44,0.0,0.0,52.44,100.0,19800,Weekday,Tuesday,Light_Load,2018-06-12 05:30:00,5,1,0,6,3.13,2.88,37.511501562499994
3.56,5.36,0.0,0.0,55.33,100.0,20700,Weekday,Tuesday,Light_Load,2018-06-12 05:45:00,5,1,0,6,3.35,2.88,37.518584895833335
3.1,5.8,0.0,0.0,47.14,100.0,21600,Weekday,Tuesday,Light_Load,2018-06-12 06:00:00,6,1,0,6,3.56,2.81,37.521605729166666
3.1,5.72,0.0,0.0,47.65,100.0,22500,Weekday,Tuesday,Light_Load,2018-06-12 06:15:00,6,1,0,6,3.1,2.81,37.524626562499996
3.71,6.05,0.0,0.0,52.28,100.0,23400,Weekday,Tuesday,Light_Load,2018-06-12 06:30:00,6,1,0,6,3.1,2.77,37.53441822916667
3.24,5.9,0.0,0.0,48.13,100.0,24300,Weekday,Tuesday,Light_Load,2018-06-12 06:45:00,6,1,0,6,3.71,2.77,37.5393140625
2.99,5.4,0.0,0.0,48.44,100.0,25200,Weekday,Tuesday,Light_Load,2018-06-12 07:00:00,7,1,0,6,3.24,2.84,37.5408765625
3.06,5.08,0.0,0.0,51.6,100.0,26100,Weekday,Tuesday,Light_Load,2018-06-12 07:15:00,7,1,0,6,2.99,2.92,37.542334895833335
3.24,5.0,0.0,0.0,54.38,100.0,27000,Weekday,Tuesday,Light_Load,2018-06-12 07:30:00,7,1,0,6,3.06,4.18,37.53254322916666
3.28,5.0,0.0,0.0,54.85,100.0,27900,Weekday,Tuesday,Light_Load,2018-06-12 07:45:00,7,1,0,6,3.24,4.68,37.517959895833336
3.28,4.57,0.0,0.0,58.31,100.0,28800,Weekday,Tuesday,Light_Load,2018-06-12 08:00:00,8,1,0,6,3.28,4.72,37.502959895833335
69.73,48.46,0.0,0.03,82.12,100.0,29700,Weekday,Tuesday,Light_Load,2018-06-12 08:15:00,8,1,0,6,3.28,41.94,37.7924390625
115.24,80.24,0.0,0.05,82.07,100.0,30600,Weekday,Tuesday,Light_Load,2018-06-12 08:30:00,8,1,0,6,69.73,69.88,38.2649390625
81.22,73.8,0.0,0.04,74.01,100.0,31500,Weekday,Tuesday,Light_Load,2018-06-12 08:45:00,8,1,0,6,115.24,55.44,38.53348072916666
59.26,34.24,0.0,0.03,86.59,100.0,32400,Weekday,Tuesday,Light_Load,2018-06-12 09:00:00,9,1,0,6,81.22,75.49,38.36441822916667
59.29,29.99,0.0,0.03,89.23,100.0,33300,Weekday,Tuesday,Medium_Load,2018-06-12 09:15:00,9,1,0,6,59.26,66.46,38.28973072916667
60.26,27.07,0.0,0.03,91.22,100.0,34200,Weekday,Tuesday,Medium_Load,2018-06-12 09:30:00,9,1,0,6,59.29,61.52,38.27660572916667
51.91,19.51,0.0,0.02,93.61,100.0,35100,Weekday,Tuesday,Medium_Load,2018-06-12 09:45:00,9,1,0,6,60.26,51.37,38.28223072916666
57.49,20.92,0.0,0.03,93.97,100.0,36000,Weekday,Tuesday,Medium_Load,2018-06-12 10:00:00,10,1,0,6,51.91,92.99,37.9124390625
46.08,17.82,0.0,0.02,93.27,100.0,36900,Weekday,Tuesday,Maximum_Load,2018-06-12 10:15:00,10,1,0,6,57.49,113.98,37.205147395833336
44.35,16.38,0.0,0.02,93.81,100.0,37800,Weekday,Tuesday,Maximum_Load,2018-06-12 10:30:00,10,1,0,6,46.08,84.24,36.789626562500004
46.01,19.58,0.0,0.02,92.01,100.0,38700,Weekday,Tuesday,Maximum_Load,2018-06-12 10:45:00,10,1,0,6,44.35,112.64,36.095564062499996
54.14,22.9,0.0,0.02,92.1,100.0,39600,Weekday,Tuesday,Maximum_Load,2018-06-12 11:00:00,11,1,0,6,46.01,90.68,35.7149390625
61.34,51.41,0.0,0.03,76.64,100.0,40500,Weekday,Tuesday,Maximum_Load,2018-06-12 11:15:00,11,1,0,6,54.14,129.37415000000001,35.00625
49.54,36.0,0.0,0.02,80.9,100.0,41400,Weekday,Tuesday,Maximum_Load,2018-06-12 11:30:00,11,1,0,6,61.34,86.36,34.62270833333333
60.77,42.48,0.0,0.03,81.96,100.0,42300,Weekday,Tuesday,Maximum_Load,2018-06-12 11:45:00,11,1,0,6,49.54,78.12,34.44197916666666
45.61,31.14,0.0,0.02,82.59,100.0,43200,Weekday,Tuesday,Maximum_Load,2018-06-12 12:00:00,12,1,0,6,60.77,68.33,34.2053125
20.41,1.12,11.23,0.01,99.85,87.61,44100,Weekday,Tuesday,Medium_Load,2018-06-12 12:15:00,12,1,0,6,45.61,4.97,34.36614583333333
4.79,0.0,25.49,0.0,100.0,18.47,45000,Weekday,Tuesday,Medium_Load,2018-06-12 12:30:00,12,1,0,6,20.41,3.71,34.37739583333333
4.64,0.0,25.02,0.0,100.0,18.23,45900,Weekday,Tuesday,Medium_Load,2018-06-12 12:45:00,12,1,0,6,4.79,3.74,34.38677083333334
4.72,0.0,24.91,0.0,100.0,18.62,46800,Weekday,Tuesday,Medium_Load,2018-06-12 13:00:00,13,1,0,6,4.64,3.74,34.39697916666667
39.06,10.51,3.28,0.02,96.57,99.65,47700,Weekday,Tuesday,Maximum_Load,2018-06-12 13:15:00,13,1,0,6,4.72,50.9,34.27364583333333
47.48,16.27,0.0,0.02,94.6,100.0,48600,Weekday,Tuesday,Maximum_Load,2018-06-12 13:30:00,13,1,0,6,39.06,59.18,34.15177083333333
50.69,13.9,0.0,0.02,96.44,100.0,49500,Weekday,Tuesday,Maximum_Load,2018-06-12 13:45:00,13,1,0,6,47.48,60.05,34.054270833333334
62.1,18.18,0.0,0.03,95.97,100.0,50400,Weekday,Tuesday,Maximum_Load,2018-06-12 14:00:00,14,1,0,6,50.69,54.14,34.1371875
102.13,30.89,0.0,0.05,95.72,100.0,51300,Weekday,Tuesday,Maximum_Load,2018-06-12 14:15:00,14,1,0,6,62.1,89.93,34.264270833333335
80.93,22.97,0.0,0.04,96.2,100.0,52200,Weekday,Tuesday,Maximum_Load,2018-06-12 14:30:00,14,1,0,6,102.13,121.07,33.84614583333333
93.74,26.64,0.0,0.04,96.19,100.0,53100,Weekday,Tuesday,Maximum_Load,2018-06-12 14:45:00,14,1,0,6,80.93,96.8,33.81427083333333
91.91,25.92,0.0,0.04,96.25,100.0,54000,Weekday,Tuesday,Maximum_Load,2018-06-12 15:00:00,15,1,0,6,93.74,117.22,33.550625
55.55,14.83,0.0,0.03,96.62,100.0,54900,Weekday,Tuesday,Maximum_Load,2018-06-12 15:15:00,15,1,0,6,91.91,88.02,33.21239583333333
